latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
18.79959,94.20582,341.35,0.46,0.47,2026-02-14,635,N,nominal,2.0NRT,301.25,6.1,D
19.06826,95.60798,333.81,0.56,0.43,2026-02-14,635,N,nominal,2.0NRT,308.39,11.6,D
19.0673,95.60278,343.14,0.56,0.43,2026-02-14,635,N,nominal,2.0NRT,313.13,11.6,D
19.07123,95.60201,344.03,0.56,0.43,2026-02-14,635,N,nominal,2.0NRT,308.45,7.75,D
19.05943,95.42646,338.73,0.57,0.43,2026-02-14,635,N,nominal,2.0NRT,306.66,16.21,D
19.03046,95.269,342.01,0.39,0.44,2026-02-14,635,N,nominal,2.0NRT,308.52,5.92,D
19.03852,95.29021,350.52,0.39,0.44,2026-02-14,635,N,nominal,2.0NRT,307.85,5.05,D
18.981,94.91082,346.42,0.41,0.45,2026-02-14,635,N,nominal,2.0NRT,307.94,8.1,D
19.00547,94.99725,340.14,0.41,0.45,2026-02-14,635,N,nominal,2.0NRT,307.47,2.33,D
19.03305,95.07855,335.95,0.4,0.44,2026-02-14,635,N,nominal,2.0NRT,306.87,2.95,D
19.15554,95.73221,340.58,0.55,0.43,2026-02-14,635,N,nominal,2.0NRT,308.26,5.54,D
19.03709,95.07767,342.46,0.4,0.44,2026-02-14,635,N,nominal,2.0NRT,307.22,2.95,D
19.0133,94.94782,334.2,0.41,0.45,2026-02-14,635,N,low,2.0NRT,307.22,1.99,D
19.15941,95.73135,334.75,0.55,0.43,2026-02-14,635,N,nominal,2.0NRT,306.93,3.86,D
19.15848,95.72614,333.73,0.55,0.43,2026-02-14,635,N,nominal,2.0NRT,307.71,3.86,D
19.28861,96.41827,334.03,0.5,0.41,2026-02-14,635,N,low,2.0NRT,307.32,14.01,D
19.04445,95.04886,332.71,0.4,0.44,2026-02-14,635,N,low,2.0NRT,307.29,2.9,D
19.02909,94.96465,342.05,0.41,0.45,2026-02-14,635,N,nominal,2.0NRT,307.33,4.69,D
19.0945,95.30187,348.9,0.39,0.44,2026-02-14,635,N,nominal,2.0NRT,316.31,34.61,D
19.29692,96.42163,331.52,0.5,0.41,2026-02-14,635,N,low,2.0NRT,306.37,3.85,D
19.0985,95.30109,333.69,0.39,0.44,2026-02-14,635,N,low,2.0NRT,307.41,1.89,D
19.02658,94.88121,342.21,0.41,0.45,2026-02-14,635,N,nominal,2.0NRT,312.34,10.26,D
19.03067,94.88026,339.36,0.41,0.45,2026-02-14,635,N,nominal,2.0NRT,308.92,6.05,D
19.05092,94.96841,337.77,0.41,0.45,2026-02-14,635,N,nominal,2.0NRT,306.7,2.18,D
19.02912,94.88068,342.49,0.41,0.45,2026-02-14,635,N,nominal,2.0NRT,311.4,8.54,D
19.0284,94.87687,341.56,0.41,0.45,2026-02-14,635,N,nominal,2.0NRT,309.8,8.54,D
19.04998,94.96859,333.39,0.41,0.45,2026-02-14,635,N,low,2.0NRT,306.33,2.11,D
19.02927,94.81377,332.95,0.42,0.45,2026-02-14,635,N,nominal,2.0NRT,303.53,5.26,D
19.02853,94.80983,339.91,0.42,0.45,2026-02-14,635,N,nominal,2.0NRT,304.34,4.67,D
19.06985,94.98425,344.86,0.4,0.45,2026-02-14,635,N,nominal,2.0NRT,309.81,5.08,D
19.06249,94.92239,330.85,0.41,0.45,2026-02-14,635,N,nominal,2.0NRT,305.39,1.83,D
19.31876,96.23544,334.18,0.51,0.41,2026-02-14,635,N,low,2.0NRT,309.03,6.3,D
19.18203,95.47807,333.34,0.57,0.43,2026-02-14,635,N,low,2.0NRT,307.63,4.19,D
19.16102,95.34095,341.99,0.38,0.44,2026-02-14,635,N,nominal,2.0NRT,309.76,4.29,D
19.19581,95.4864,335.78,0.57,0.43,2026-02-14,635,N,low,2.0NRT,307.77,3.57,D
19.11685,95.01009,336.55,0.4,0.44,2026-02-14,635,N,nominal,2.0NRT,307.84,2.03,D
19.13,95.05869,345.43,0.4,0.44,2026-02-14,635,N,nominal,2.0NRT,310.9,3.35,D
19.23748,95.60418,339.16,0.56,0.43,2026-02-14,635,N,low,2.0NRT,310.58,5.42,D
19.10593,94.88198,331.99,0.41,0.45,2026-02-14,635,N,low,2.0NRT,306.58,3.33,D
19.19418,95.34188,341.36,0.38,0.44,2026-02-14,635,N,nominal,2.0NRT,310.36,1.73,D
19.11291,94.89681,334.0,0.41,0.45,2026-02-14,635,N,low,2.0NRT,304.68,2.99,D
19.07862,94.68774,339.55,0.42,0.45,2026-02-14,635,N,nominal,2.0NRT,300.73,2.72,D
19.20744,95.34684,342.72,0.38,0.43,2026-02-14,635,N,nominal,2.0NRT,312.3,4.58,D
19.39886,96.40379,333.37,0.5,0.41,2026-02-14,635,N,nominal,2.0NRT,307.6,3.31,D
19.21142,95.34607,342.73,0.38,0.43,2026-02-14,635,N,nominal,2.0NRT,310.42,4.58,D
19.1673,95.1022,337.66,0.4,0.44,2026-02-14,635,N,low,2.0NRT,307.77,2.93,D
19.40258,96.40305,342.73,0.5,0.41,2026-02-14,635,N,nominal,2.0NRT,309.36,9.14,D
19.17064,95.09756,338.44,0.4,0.44,2026-02-14,635,N,nominal,2.0NRT,306.3,2.27,D
19.27397,95.55863,340.62,0.56,0.43,2026-02-14,635,N,nominal,2.0NRT,310.02,4.97,D
19.27243,95.55714,339.25,0.56,0.43,2026-02-14,635,N,nominal,2.0NRT,310.57,6.05,D
19.46419,96.55205,337.61,0.49,0.4,2026-02-14,635,N,nominal,2.0NRT,299.99,9.02,D
19.28819,95.48779,340.84,0.56,0.43,2026-02-14,635,N,low,2.0NRT,312.95,8.74,D
19.18373,94.9226,340.1,0.41,0.45,2026-02-14,635,N,nominal,2.0NRT,305.71,3.33,D
19.19975,94.98595,338.77,0.4,0.44,2026-02-14,635,N,low,2.0NRT,310.54,3.66,D
19.27888,95.32482,340.61,0.38,0.43,2026-02-14,635,N,nominal,2.0NRT,313.15,2.8,D
19.45089,96.23725,344.56,0.51,0.41,2026-02-14,635,N,nominal,2.0NRT,312.16,6.85,D
19.36081,95.66476,339.55,0.55,0.43,2026-02-14,635,N,low,2.0NRT,309.97,9.05,D
19.23708,94.98276,347.92,0.4,0.44,2026-02-14,635,N,nominal,2.0NRT,310.55,7.51,D
19.58997,96.94824,347.91,0.47,0.4,2026-02-14,635,N,nominal,2.0NRT,308.78,12.08,D
19.2424,94.96581,343.57,0.4,0.44,2026-02-14,635,N,nominal,2.0NRT,309.1,2.94,D
19.20387,94.73265,342.54,0.42,0.45,2026-02-14,635,N,nominal,2.0NRT,308.18,7.69,D
19.36043,95.5724,337.28,0.56,0.43,2026-02-14,635,N,low,2.0NRT,308.55,4.19,D
19.33755,95.44479,347.86,0.57,0.43,2026-02-14,635,N,nominal,2.0NRT,311.86,18.01,D
19.20591,94.72046,340.98,0.42,0.45,2026-02-14,635,N,nominal,2.0NRT,304.52,4.88,D
19.36717,95.58746,334.27,0.56,0.43,2026-02-14,635,N,low,2.0NRT,308.83,6.46,D
19.36623,95.58218,336.91,0.56,0.43,2026-02-14,635,N,low,2.0NRT,311.86,6.46,D
19.1951,94.63838,337.54,0.42,0.45,2026-02-14,635,N,nominal,2.0NRT,303.56,3.57,D
19.37951,95.634,338.4,0.55,0.43,2026-02-14,635,N,nominal,2.0NRT,310.87,5.44,D
19.37107,95.58665,333.69,0.56,0.43,2026-02-14,635,N,low,2.0NRT,306.89,6.46,D
19.36825,95.57083,334.83,0.56,0.43,2026-02-14,635,N,low,2.0NRT,309.29,5.95,D
19.36731,95.56551,338.65,0.56,0.43,2026-02-14,635,N,nominal,2.0NRT,310.69,6.21,D
19.27594,95.05762,353.79,0.4,0.44,2026-02-14,635,N,nominal,2.0NRT,310.13,7.0,D
19.26354,94.9893,332.24,0.4,0.44,2026-02-14,635,N,nominal,2.0NRT,306.22,1.96,D
19.26286,94.98556,344.22,0.4,0.44,2026-02-14,635,N,nominal,2.0NRT,306.84,3.68,D
19.36744,95.54354,334.76,0.56,0.43,2026-02-14,635,N,low,2.0NRT,308.92,2.35,D
19.37025,95.58409,336.47,0.55,0.43,2026-02-14,635,N,nominal,2.0NRT,308.43,10.07,D
19.36732,95.56827,339.63,0.56,0.43,2026-02-14,635,N,low,2.0NRT,310.58,9.76,D
19.36731,95.54633,336.61,0.56,0.43,2026-02-14,635,N,nominal,2.0NRT,311.25,4.03,D
19.29347,95.06146,338.05,0.4,0.44,2026-02-14,635,N,nominal,2.0NRT,306.35,2.81,D
19.40145,95.62166,342.36,0.55,0.43,2026-02-14,635,N,nominal,2.0NRT,311.67,8.05,D
19.38895,95.55357,331.71,0.56,0.43,2026-02-14,635,N,nominal,2.0NRT,306.66,2.1,D
19.36832,95.44167,340.8,0.57,0.43,2026-02-14,635,N,low,2.0NRT,311.02,7.54,D
19.29751,95.06065,341.98,0.4,0.44,2026-02-14,635,N,nominal,2.0NRT,308.45,3.68,D
19.40534,95.62083,347.59,0.55,0.43,2026-02-14,635,N,nominal,2.0NRT,312.03,8.05,D
19.35441,95.34422,340.42,0.57,0.43,2026-02-14,635,N,low,2.0NRT,310.98,8.8,D
19.28166,94.95358,339.49,0.4,0.44,2026-02-14,635,N,nominal,2.0NRT,307.36,3.52,D
19.40262,95.56179,338.11,0.56,0.43,2026-02-14,635,N,nominal,2.0NRT,306.67,4.62,D
19.24905,94.66642,330.65,0.42,0.45,2026-02-14,635,N,low,2.0NRT,304.73,2.87,D
19.36933,95.29111,344.0,0.38,0.44,2026-02-14,635,N,nominal,2.0NRT,310.9,6.49,D
19.32787,95.06629,335.18,0.4,0.44,2026-02-14,635,N,low,2.0NRT,306.22,4.41,D
19.32648,95.05878,340.38,0.4,0.44,2026-02-14,635,N,nominal,2.0NRT,307.24,2.23,D
19.33191,95.06551,335.71,0.4,0.44,2026-02-14,635,N,low,2.0NRT,306.91,6.78,D
19.33052,95.05798,343.9,0.4,0.44,2026-02-14,635,N,nominal,2.0NRT,308.12,5.4,D
19.39207,95.37033,340.19,0.57,0.43,2026-02-14,635,N,nominal,2.0NRT,314.69,4.92,D
19.44795,95.65554,344.39,0.55,0.43,2026-02-14,635,N,nominal,2.0NRT,309.01,7.23,D
19.38122,95.26595,340.55,0.39,0.44,2026-02-14,635,N,nominal,2.0NRT,311.16,3.35,D
19.35015,95.09647,348.57,0.39,0.44,2026-02-14,635,N,nominal,2.0NRT,308.33,5.95,D
19.27336,94.68156,331.25,0.42,0.45,2026-02-14,635,N,low,2.0NRT,305.88,3.19,D
19.4166,95.43761,337.95,0.56,0.43,2026-02-14,635,N,low,2.0NRT,309.88,5.92,D
19.36904,95.1767,340.26,0.39,0.44,2026-02-14,635,N,nominal,2.0NRT,311.61,2.87,D
19.35485,95.0993,340.59,0.39,0.44,2026-02-14,635,N,nominal,2.0NRT,307.64,4.81,D
19.35417,95.0956,342.69,0.39,0.44,2026-02-14,635,N,nominal,2.0NRT,306.05,4.81,D
19.35349,95.0919,338.09,0.39,0.44,2026-02-14,635,N,nominal,2.0NRT,306.19,2.88,D
19.42924,95.4849,345.25,0.56,0.43,2026-02-14,635,N,nominal,2.0NRT,308.0,10.25,D
19.42827,95.47952,335.09,0.56,0.43,2026-02-14,635,N,low,2.0NRT,308.48,3.03,D
19.4273,95.47415,333.94,0.56,0.43,2026-02-14,635,N,low,2.0NRT,307.92,3.03,D
19.42053,95.43678,341.49,0.56,0.43,2026-02-14,635,N,nominal,2.0NRT,309.12,5.92,D
19.40193,95.33434,339.69,0.57,0.43,2026-02-14,635,N,nominal,2.0NRT,309.49,2.58,D
19.36699,95.1428,338.7,0.39,0.44,2026-02-14,635,N,low,2.0NRT,308.73,2.68,D
19.43122,95.47334,337.72,0.56,0.43,2026-02-14,635,N,nominal,2.0NRT,309.01,5.53,D
19.69878,96.96967,338.68,0.47,0.39,2026-02-14,635,N,nominal,2.0NRT,303.62,2.81,D
19.59776,96.365,335.74,0.5,0.41,2026-02-14,635,N,nominal,2.0NRT,306.35,3.54,D
19.3877,95.11939,336.06,0.39,0.44,2026-02-14,635,N,low,2.0NRT,309.76,3.66,D
19.3789,95.04797,335.82,0.4,0.44,2026-02-14,635,N,low,2.0NRT,310.03,3.03,D
19.37823,95.04423,348.64,0.4,0.44,2026-02-14,635,N,nominal,2.0NRT,310.32,3.03,D
19.30831,94.66168,336.13,0.42,0.45,2026-02-14,635,N,nominal,2.0NRT,306.25,1.88,D
19.3168,94.68459,335.94,0.42,0.45,2026-02-14,635,N,nominal,2.0NRT,306.16,2.22,D
19.32093,94.68369,334.38,0.42,0.45,2026-02-14,635,N,low,2.0NRT,305.35,6.16,D
19.43356,95.28165,343.73,0.38,0.43,2026-02-14,635,N,nominal,2.0NRT,312.83,2.41,D
19.31807,94.68441,339.24,0.42,0.45,2026-02-14,635,N,nominal,2.0NRT,306.22,3.21,D
19.32218,94.6835,335.04,0.42,0.45,2026-02-14,635,N,low,2.0NRT,305.36,3.21,D
19.49895,95.58348,341.43,0.55,0.43,2026-02-14,635,N,nominal,2.0NRT,310.14,12.29,D
19.49217,95.52464,341.88,0.56,0.43,2026-02-14,635,N,low,2.0NRT,312.46,13.42,D
19.35725,94.77831,367.0,0.41,0.45,2026-02-14,635,N,high,2.0NRT,309.47,10.27,D
19.48831,95.45948,337.34,0.56,0.43,2026-02-14,635,N,low,2.0NRT,309.71,5.12,D
19.42669,95.12646,341.75,0.39,0.44,2026-02-14,635,N,nominal,2.0NRT,309.81,2.29,D
19.49419,95.46928,335.8,0.56,0.43,2026-02-14,635,N,nominal,2.0NRT,309.3,2.0,D
19.49224,95.45866,334.62,0.56,0.43,2026-02-14,635,N,low,2.0NRT,308.68,5.12,D
19.49126,95.45337,344.1,0.56,0.43,2026-02-14,635,N,nominal,2.0NRT,311.38,5.12,D
19.74817,96.86581,341.75,0.47,0.4,2026-02-14,635,N,nominal,2.0NRT,313.41,6.09,D
19.49718,95.37424,336.68,0.57,0.43,2026-02-14,635,N,low,2.0NRT,309.32,2.41,D
19.49817,95.35723,343.77,0.57,0.43,2026-02-14,635,N,nominal,2.0NRT,312.84,10.86,D
19.42436,94.95615,336.57,0.4,0.44,2026-02-14,635,N,nominal,2.0NRT,309.69,2.93,D
19.53034,95.51146,337.29,0.56,0.43,2026-02-14,635,N,low,2.0NRT,311.3,5.24,D
19.50511,95.30533,341.86,0.57,0.43,2026-02-14,635,N,nominal,2.0NRT,311.24,4.66,D
19.44966,95.00226,349.09,0.4,0.44,2026-02-14,635,N,nominal,2.0NRT,309.59,4.09,D
19.69992,96.35123,333.47,0.5,0.41,2026-02-14,635,N,low,2.0NRT,308.31,5.46,D
19.55772,95.50587,335.58,0.56,0.43,2026-02-14,635,N,low,2.0NRT,309.7,16.39,D
19.5703,95.53077,348.17,0.56,0.43,2026-02-14,635,N,nominal,2.0NRT,313.34,10.27,D
19.46284,94.93663,335.99,0.4,0.44,2026-02-14,635,N,low,2.0NRT,309.65,2.98,D
19.5571,95.43456,342.45,0.56,0.43,2026-02-14,635,N,nominal,2.0NRT,311.55,4.14,D
19.5229,95.2445,339.44,0.38,0.44,2026-02-14,635,N,nominal,2.0NRT,311.15,3.46,D
19.52224,95.24085,343.45,0.38,0.44,2026-02-14,635,N,nominal,2.0NRT,314.02,2.57,D
19.46827,94.94334,348.67,0.4,0.44,2026-02-14,635,N,nominal,2.0NRT,315.66,15.94,D
19.46759,94.93961,356.33,0.4,0.44,2026-02-14,635,N,nominal,2.0NRT,317.16,15.94,D
19.52222,95.21786,337.65,0.39,0.44,2026-02-14,635,N,low,2.0NRT,311.32,2.61,D
19.47233,94.94254,342.79,0.4,0.44,2026-02-14,635,N,nominal,2.0NRT,308.63,15.94,D
19.53481,95.24193,335.66,0.38,0.44,2026-02-14,637,N,nominal,2.0NRT,309.95,1.22,D
19.53245,95.24201,338.03,0.38,0.44,2026-02-14,637,N,nominal,2.0NRT,309.93,1.47,D
19.54968,95.24599,339.9,0.38,0.43,2026-02-14,637,N,low,2.0NRT,310.14,2.23,D
19.50216,94.99138,334.14,0.4,0.44,2026-02-14,637,N,low,2.0NRT,307.65,1.49,D
19.50691,94.99432,333.45,0.4,0.44,2026-02-14,637,N,nominal,2.0NRT,307.95,3.02,D
19.502,94.9681,331.27,0.4,0.44,2026-02-14,637,N,low,2.0NRT,306.21,5.0,D
19.50129,94.9643,344.28,0.4,0.44,2026-02-14,637,N,nominal,2.0NRT,311.67,5.0,D
19.50534,94.96354,338.08,0.4,0.44,2026-02-14,637,N,nominal,2.0NRT,307.14,2.97,D
19.51639,95.00023,352.8,0.4,0.44,2026-02-14,637,N,nominal,2.0NRT,309.61,4.64,D
19.51359,94.98524,348.6,0.4,0.44,2026-02-14,637,N,nominal,2.0NRT,307.65,5.02,D
19.62885,95.58721,346.97,0.55,0.43,2026-02-14,637,N,nominal,2.0NRT,311.74,5.82,D
19.56482,95.21629,337.61,0.39,0.44,2026-02-14,637,N,low,2.0NRT,310.02,3.61,D
19.56414,95.21262,341.4,0.39,0.44,2026-02-14,637,N,nominal,2.0NRT,310.49,3.61,D
19.50977,94.91969,345.48,0.4,0.44,2026-02-14,637,N,nominal,2.0NRT,307.77,11.06,D
19.56881,95.21553,335.01,0.39,0.44,2026-02-14,637,N,low,2.0NRT,308.37,4.06,D
19.53686,95.0428,338.43,0.39,0.44,2026-02-14,637,N,nominal,2.0NRT,309.07,2.79,D
19.59398,95.33003,337.66,0.57,0.43,2026-02-14,637,N,low,2.0NRT,310.94,11.11,D
19.66147,95.65601,335.11,0.54,0.42,2026-02-14,637,N,low,2.0NRT,308.53,5.91,D
19.53592,94.96998,332.12,0.4,0.44,2026-02-14,637,N,low,2.0NRT,305.98,1.47,D
19.55369,95.04351,334.68,0.39,0.44,2026-02-14,637,N,low,2.0NRT,306.48,1.44,D
19.53995,94.96908,350.06,0.4,0.44,2026-02-14,637,N,nominal,2.0NRT,308.15,6.31,D
19.59806,95.26262,339.28,0.38,0.43,2026-02-14,637,N,nominal,2.0NRT,311.3,4.73,D
19.57458,95.13439,337.49,0.39,0.44,2026-02-14,637,N,nominal,2.0NRT,308.06,2.68,D
19.57393,95.13087,348.72,0.39,0.44,2026-02-14,637,N,nominal,2.0NRT,310.25,6.43,D
19.57263,95.1238,335.77,0.39,0.44,2026-02-14,637,N,low,2.0NRT,307.44,1.61,D
19.65903,95.57574,337.79,0.55,0.43,2026-02-14,637,N,low,2.0NRT,312.11,3.05,D
19.57185,95.09694,352.59,0.39,0.44,2026-02-14,637,N,nominal,2.0NRT,309.55,6.07,D
19.67041,95.61653,343.12,0.55,0.42,2026-02-14,637,N,nominal,2.0NRT,312.35,6.15,D
19.67429,95.61574,340.89,0.55,0.42,2026-02-14,637,N,low,2.0NRT,313.01,8.55,D
19.57583,95.0732,341.68,0.39,0.44,2026-02-14,637,N,nominal,2.0NRT,307.53,7.62,D
19.62167,95.302,348.01,0.57,0.43,2026-02-14,637,N,nominal,2.0NRT,313.44,7.35,D
19.62563,95.30121,341.01,0.57,0.43,2026-02-14,637,N,low,2.0NRT,311.38,4.0,D
19.9068,96.87249,335.55,0.47,0.4,2026-02-14,637,N,nominal,2.0NRT,301.85,3.49,D
19.56594,94.92776,341.09,0.4,0.44,2026-02-14,637,N,nominal,2.0NRT,309.96,2.5,D
19.68811,95.58056,347.21,0.55,0.43,2026-02-14,637,N,nominal,2.0NRT,314.12,14.77,D
19.58783,95.02474,345.56,0.4,0.44,2026-02-14,637,N,nominal,2.0NRT,308.59,6.89,D
19.59319,95.03127,338.0,0.39,0.44,2026-02-14,637,N,nominal,2.0NRT,308.35,2.93,D
19.70051,95.60494,343.07,0.55,0.42,2026-02-14,637,N,nominal,2.0NRT,312.49,10.76,D
19.65803,95.36742,339.0,0.57,0.43,2026-02-14,637,N,nominal,2.0NRT,311.67,6.17,D
19.92701,96.8597,332.96,0.47,0.4,2026-02-14,637,N,low,2.0NRT,304.22,3.71,D
19.9336,96.87643,341.59,0.47,0.4,2026-02-14,637,N,nominal,2.0NRT,310.4,15.41,D
19.81106,96.14263,333.81,0.51,0.41,2026-02-14,637,N,nominal,2.0NRT,305.75,2.39,D
19.65833,95.27767,340.07,0.57,0.43,2026-02-14,637,N,low,2.0NRT,310.19,6.0,D
19.92742,96.86153,334.7,0.47,0.4,2026-02-14,637,N,nominal,2.0NRT,304.85,4.66,D
19.70003,95.60323,343.65,0.55,0.42,2026-02-14,637,N,nominal,2.0NRT,313.67,11.07,D
19.93409,96.8782,335.32,0.47,0.4,2026-02-14,637,N,low,2.0NRT,308.9,10.2,D
19.63623,95.19442,343.42,0.39,0.44,2026-02-14,637,N,nominal,2.0NRT,313.55,5.48,D
19.63554,95.19072,343.14,0.39,0.44,2026-02-14,637,N,nominal,2.0NRT,314.2,5.48,D
19.9434,96.86743,335.01,0.47,0.4,2026-02-14,637,N,nominal,2.0NRT,307.53,5.71,D
19.94262,96.863,332.5,0.47,0.4,2026-02-14,637,N,low,2.0NRT,304.22,4.23,D
19.6107,95.03596,353.55,0.39,0.44,2026-02-14,637,N,nominal,2.0NRT,310.85,7.37,D
19.74298,95.72779,334.54,0.54,0.42,2026-02-14,637,N,low,2.0NRT,307.91,4.72,D
19.66066,95.28129,343.17,0.57,0.43,2026-02-14,637,N,nominal,2.0NRT,310.76,6.17,D
19.65663,95.25961,337.29,0.57,0.43,2026-02-14,637,N,low,2.0NRT,310.37,6.95,D
19.62672,95.09922,336.59,0.39,0.44,2026-02-14,637,N,nominal,2.0NRT,306.17,2.1,D
19.61749,95.04996,333.1,0.39,0.44,2026-02-14,637,N,nominal,2.0NRT,306.66,2.16,D
19.6168,95.04626,334.32,0.39,0.44,2026-02-14,637,N,nominal,2.0NRT,307.55,2.84,D
19.67453,95.28967,338.72,0.57,0.43,2026-02-14,637,N,nominal,2.0NRT,310.09,5.02,D
19.67352,95.28422,345.17,0.57,0.43,2026-02-14,637,N,nominal,2.0NRT,310.45,10.26,D
19.37835,93.73092,342.52,0.48,0.48,2026-02-14,637,N,nominal,2.0NRT,306.36,5.36,D
19.67848,95.28883,336.19,0.57,0.43,2026-02-14,637,N,nominal,2.0NRT,309.99,5.02,D
19.94715,96.76064,345.93,0.47,0.4,2026-02-14,637,N,nominal,2.0NRT,303.43,6.7,D
19.64732,95.09827,332.59,0.39,0.44,2026-02-14,637,N,low,2.0NRT,307.45,1.95,D
19.73145,95.48854,341.72,0.55,0.43,2026-02-14,637,N,nominal,2.0NRT,312.11,5.06,D
19.69827,95.30721,340.47,0.57,0.43,2026-02-14,637,N,low,2.0NRT,313.61,12.38,D
19.73535,95.48775,340.89,0.55,0.43,2026-02-14,637,N,nominal,2.0NRT,312.19,8.3,D
19.71792,95.39221,338.26,0.56,0.43,2026-02-14,637,N,low,2.0NRT,312.32,3.85,D
19.6238,94.88165,330.3,0.4,0.44,2026-02-14,637,N,nominal,2.0NRT,304.81,2.05,D
20.00496,96.98598,334.8,0.46,0.39,2026-02-14,637,N,low,2.0NRT,309.58,5.47,D
19.62784,94.88075,336.56,0.4,0.44,2026-02-14,637,N,nominal,2.0NRT,307.98,2.05,D
19.37182,93.50835,346.05,0.49,0.49,2026-02-14,637,N,nominal,2.0NRT,303.3,7.38,D
19.70001,95.22712,344.78,0.38,0.43,2026-02-14,637,N,low,2.0NRT,316.69,4.98,D
19.70465,95.23,346.84,0.38,0.43,2026-02-14,637,N,nominal,2.0NRT,319.26,10.95,D
19.63709,94.83967,330.83,0.4,0.45,2026-02-14,637,N,low,2.0NRT,304.67,2.87,D
19.64047,94.83509,336.59,0.4,0.45,2026-02-14,637,N,nominal,2.0NRT,304.94,4.19,D
19.69528,95.11082,344.12,0.39,0.44,2026-02-14,637,N,nominal,2.0NRT,311.45,5.58,D
19.62462,94.68024,345.57,0.41,0.45,2026-02-14,637,N,nominal,2.0NRT,307.26,3.74,D
19.77344,95.47442,346.03,0.56,0.43,2026-02-14,637,N,nominal,2.0NRT,314.92,4.72,D
19.68155,94.96728,345.42,0.4,0.44,2026-02-14,637,N,nominal,2.0NRT,310.59,7.35,D
19.77734,95.47362,341.89,0.56,0.43,2026-02-14,637,N,nominal,2.0NRT,312.7,4.72,D
19.7258,95.1877,345.6,0.38,0.44,2026-02-14,637,N,nominal,2.0NRT,314.67,7.06,D
19.66837,94.8722,337.97,0.4,0.44,2026-02-14,637,N,nominal,2.0NRT,307.39,2.4,D
19.41619,93.52284,334.26,0.49,0.49,2026-02-14,637,N,nominal,2.0NRT,302.73,4.17,D
19.67583,94.88998,344.68,0.4,0.44,2026-02-14,637,N,nominal,2.0NRT,311.04,3.27,D
19.50665,93.95274,367.0,0.46,0.47,2026-02-14,637,N,high,2.0NRT,308.49,20.63,D
19.92635,96.27137,338.8,0.5,0.41,2026-02-14,637,N,nominal,2.0NRT,310.54,1.92,D
19.50583,93.94836,346.55,0.46,0.47,2026-02-14,637,N,nominal,2.0NRT,307.79,7.34,D
19.93008,96.27065,338.87,0.5,0.41,2026-02-14,637,N,nominal,2.0NRT,310.3,5.12,D
19.79123,95.43799,338.25,0.56,0.43,2026-02-14,637,N,low,2.0NRT,312.41,4.41,D
19.93144,96.27238,337.2,0.5,0.41,2026-02-14,637,N,nominal,2.0NRT,309.25,4.01,D
19.50324,93.94987,340.41,0.46,0.47,2026-02-14,637,N,nominal,2.0NRT,308.81,6.26,D
19.79036,95.43569,339.89,0.56,0.43,2026-02-14,637,N,nominal,2.0NRT,313.47,5.82,D
19.5084,93.95333,342.73,0.46,0.47,2026-02-14,637,N,nominal,2.0NRT,304.43,16.21,D
19.50755,93.94897,339.37,0.46,0.47,2026-02-14,637,N,nominal,2.0NRT,305.45,6.26,D
19.83551,95.65867,338.99,0.54,0.42,2026-02-14,637,N,low,2.0NRT,310.44,4.28,D
19.84689,95.69895,338.58,0.54,0.42,2026-02-14,637,N,low,2.0NRT,310.35,4.16,D
19.7584,95.10852,349.59,0.39,0.44,2026-02-14,637,N,nominal,2.0NRT,313.14,7.27,D
19.9787,96.27782,346.99,0.5,0.41,2026-02-14,637,N,nominal,2.0NRT,311.32,8.97,D
19.75711,95.0568,346.32,0.39,0.44,2026-02-14,637,N,nominal,2.0NRT,309.79,3.2,D
19.87612,95.63983,338.12,0.54,0.42,2026-02-14,637,N,nominal,2.0NRT,312.83,5.13,D
19.97671,96.1795,334.61,0.51,0.41,2026-02-14,637,N,nominal,2.0NRT,309.31,2.17,D
19.89682,95.71031,335.53,0.54,0.42,2026-02-14,637,N,low,2.0NRT,307.91,2.88,D
20.12803,96.98151,367.0,0.46,0.39,2026-02-14,637,N,high,2.0NRT,315.49,15.87,D
19.77069,94.97237,332.37,0.4,0.44,2026-02-14,637,N,low,2.0NRT,307.0,2.11,D
20.13162,96.9809,367.0,0.46,0.39,2026-02-14,637,N,high,2.0NRT,318.21,29.87,D
20.1324,96.98546,346.18,0.46,0.39,2026-02-14,637,N,nominal,2.0NRT,311.51,11.64,D
20.13084,96.97633,354.27,0.46,0.39,2026-02-14,637,N,nominal,2.0NRT,317.15,29.87,D
20.01187,96.29119,336.84,0.5,0.41,2026-02-14,637,N,low,2.0NRT,310.29,5.57,D
19.77188,94.93335,338.53,0.4,0.44,2026-02-14,637,N,nominal,2.0NRT,309.54,3.85,D
20.13804,96.97508,355.5,0.46,0.39,2026-02-14,637,N,nominal,2.0NRT,315.82,15.06,D
19.92517,95.75751,341.3,0.53,0.42,2026-02-14,637,N,nominal,2.0NRT,307.87,5.51,D
19.72058,94.63224,341.47,0.41,0.45,2026-02-14,637,N,nominal,2.0NRT,308.44,6.38,D
19.71985,94.62833,340.73,0.41,0.45,2026-02-14,637,N,nominal,2.0NRT,308.17,5.54,D
20.12653,96.86459,336.12,0.47,0.39,2026-02-14,637,N,low,2.0NRT,309.9,4.36,D
